_id,index,stageIds,gameId,createdAt,data.context,data.repNum,data.blockNum,data.trialNum,data.numPlayers,data.chat,data.submitted,data.player_DcFGZXX2uqjnZ2g8i_response,data.player_DcFGZXX2uqjnZ2g8i_time,data.player_DcFGZXX2uqjnZ2g8i_utility,data.player_GnFQtx3d8goxbppug_response,data.player_GnFQtx3d8goxbppug_time,data.player_GnFQtx3d8goxbppug_utility,data.player_h3BnPjtKpH25c4rJJ_response,data.player_h3BnPjtKpH25c4rJJ_time,data.player_h3BnPjtKpH25c4rJJ_utility,data.player_DBPYotG84twbs28cA_response,data.player_DBPYotG84twbs28cA_time,data.player_DBPYotG84twbs28cA_utility,data.player_GZf3sgPEDZRPBAq2g_response,data.player_GZf3sgPEDZRPBAq2g_time,data.player_GZf3sgPEDZRPBAq2g_utility,data.player_ayoSwSqwEGhdMPzKP_response,data.player_ayoSwSqwEGhdMPzKP_time,data.player_ayoSwSqwEGhdMPzKP_utility,data.player_KxzkpXKp3QQLfJP9w_response,data.player_KxzkpXKp3QQLfJP9w_time,data.player_KxzkpXKp3QQLfJP9w_utility,data.player_nQfzn97DdvTS7tsty_response,data.player_nQfzn97DdvTS7tsty_time,data.player_nQfzn97DdvTS7tsty_utility,data.player_peki9E7atEoKbfMWL_response,data.player_peki9E7atEoKbfMWL_time,data.player_peki9E7atEoKbfMWL_utility,data.player_3qkYYqkffyCP6eXBr_response,data.player_3qkYYqkffyCP6eXBr_time,data.player_3qkYYqkffyCP6eXBr_utility,data.player_EzjNcKdaF8rEss7Zv_response,data.player_EzjNcKdaF8rEss7Zv_time,data.player_EzjNcKdaF8rEss7Zv_utility,data.player_X86yAP27wJbYducqQ_response,data.player_X86yAP27wJbYducqQ_time,data.player_X86yAP27wJbYducqQ_utility,data.player_2AJseKMndxJnYJgHW_response,data.player_2AJseKMndxJnYJgHW_time,data.player_2AJseKMndxJnYJgHW_utility,data.player_pKp4apB64GSFYwhYq_response,data.player_pKp4apB64GSFYwhYq_time,data.player_pKp4apB64GSFYwhYq_utility,data.player_vTxzBRyWQMW92FNuL_response,data.player_vTxzBRyWQMW92FNuL_time,data.player_vTxzBRyWQMW92FNuL_utility,data.player_LKcz3u3hXKh6DWA8X_response,data.player_LKcz3u3hXKh6DWA8X_time,data.player_LKcz3u3hXKh6DWA8X_utility,data.player_XxGsq9a7QAZzTLn3C_response,data.player_XxGsq9a7QAZzTLn3C_time,data.player_XxGsq9a7QAZzTLn3C_utility,data.player_crS7fos5rMRKue3MJ_response,data.player_crS7fos5rMRKue3MJ_time,data.player_crS7fos5rMRKue3MJ_utility,data.player_44NPsFeeBd4vCXTKd_response,data.player_44NPsFeeBd4vCXTKd_time,data.player_44NPsFeeBd4vCXTKd_utility,data.player_85kpNkvhJAxZ9pTGr_response,data.player_85kpNkvhJAxZ9pTGr_time,data.player_85kpNkvhJAxZ9pTGr_utility,data.player_fRunndidTECXQDY2T_response,data.player_fRunndidTECXQDY2T_time,data.player_fRunndidTECXQDY2T_utility,data.player_383mdenaHN6Aus3St_response,data.player_383mdenaHN6Aus3St_time,data.player_383mdenaHN6Aus3St_utility,data.player_ecK2h4KP26SDj2pSZ_response,data.player_ecK2h4KP26SDj2pSZ_time,data.player_ecK2h4KP26SDj2pSZ_utility,data.player_jqTqgm9cDjDAZbNgm_response,data.player_jqTqgm9cDjDAZbNgm_time,data.player_jqTqgm9cDjDAZbNgm_utility,data.player_SmzfzMR63pgjFphap_response,data.player_SmzfzMR63pgjFphap_time,data.player_SmzfzMR63pgjFphap_utility,data.player_pdW4RbKqxNKjRYBbB_response,data.player_pdW4RbKqxNKjRYBbB_time,data.player_pdW4RbKqxNKjRYBbB_utility,data.player_teb4REqBrQGxfc6rL_response,data.player_teb4REqBrQGxfc6rL_time,data.player_teb4REqBrQGxfc6rL_utility,data.player_8HwktFXyNF6iFJLCm_response,data.player_8HwktFXyNF6iFJLCm_time,data.player_8HwktFXyNF6iFJLCm_utility,data.player_Ytje2QHEbkHRTjguF_response,data.player_Ytje2QHEbkHRTjguF_time,data.player_Ytje2QHEbkHRTjguF_utility,data.player_zjzAXhKpQGgJSzWoH_response,data.player_zjzAXhKpQGgJSzWoH_time,data.player_zjzAXhKpQGgJSzWoH_utility,data.player_4S7LxExG3gRWyaLP6_response,data.player_4S7LxExG3gRWyaLP6_time,data.player_4S7LxExG3gRWyaLP6_utility,data.player_WjfNL6QovY7HP3RoM_response,data.player_WjfNL6QovY7HP3RoM_time,data.player_WjfNL6QovY7HP3RoM_utility,data.player_zmPtgNPtx73XMyCQf_response,data.player_zmPtgNPtx73XMyCQf_time,data.player_zmPtgNPtx73XMyCQf_utility,data.player_BNgEsca4w2e7tPEyp_response,data.player_BNgEsca4w2e7tPEyp_time,data.player_BNgEsca4w2e7tPEyp_utility,data.player_CvuWNByrnNe9BfBgK_response,data.player_CvuWNByrnNe9BfBgK_time,data.player_CvuWNByrnNe9BfBgK_utility,data.player_c5kxnbQPFNfBQHf7a_response,data.player_c5kxnbQPFNfBQHf7a_time,data.player_c5kxnbQPFNfBQHf7a_utility,data.player_5spsciHvJWK9Ce7aG_response,data.player_5spsciHvJWK9Ce7aG_time,data.player_5spsciHvJWK9Ce7aG_utility,data.player_LTvCaj4BhMws6MSQL_response,data.player_LTvCaj4BhMws6MSQL_time,data.player_LTvCaj4BhMws6MSQL_utility,data.player_ph3jbF9KXu4EvgzjJ_response,data.player_ph3jbF9KXu4EvgzjJ_time,data.player_ph3jbF9KXu4EvgzjJ_utility,data.player_7rnuZWGmiFrLQct4J_response,data.player_7rnuZWGmiFrLQct4J_time,data.player_7rnuZWGmiFrLQct4J_utility,data.player_jfcNgFomXZXzLQRBe_response,data.player_jfcNgFomXZXzLQRBe_time,data.player_jfcNgFomXZXzLQRBe_utility,data.player_oohs6BwF7DckyHYRj_response,data.player_oohs6BwF7DckyHYRj_time,data.player_oohs6BwF7DckyHYRj_utility,data.player_8zn83WbR6AuaGsfH4_response,data.player_8zn83WbR6AuaGsfH4_time,data.player_8zn83WbR6AuaGsfH4_utility,data.player_Kr4qHukT5FG3G2xb2_response,data.player_Kr4qHukT5FG3G2xb2_time,data.player_Kr4qHukT5FG3G2xb2_utility,data.player_a2q3a5NZ2YSdAoQgG_response,data.player_a2q3a5NZ2YSdAoQgG_time,data.player_a2q3a5NZ2YSdAoQgG_utility
XWxPSG5yTCG6c8Jjw,3,"uv4fYTXFAbNSNtcCG,atxoWQQLq5B5HR8YD",T7Pb2SjMb6HmQE2FC,2021-08-20T19:03:28Z,"{""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""vTxzBRyWQMW92FNuL""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""vTxzBRyWQMW92FNuL""}}",3,0,3,3,"{""text"":null,""playerId"":""2AJseKMndxJnYJgHW"",""type"":""selectionAlert"",""time"":1629486250393},{""text"":null,""playerId"":""vTxzBRyWQMW92FNuL"",""type"":""selectionAlert"",""time"":1629486251754},{""text"":null,""playerId"":""pKp4apB64GSFYwhYq"",""type"":""selectionAlert"",""time"":1629486252791}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_2,1424,2,purple_2,3822,2,purple_7,2782,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nHtJmBuufDfFebRbe,4,"LLf5pBzYW8i9c6ud4,i9KTGpwSLZ3tCtGnW",T7Pb2SjMb6HmQE2FC,2021-08-20T19:03:28Z,"{""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""vTxzBRyWQMW92FNuL""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""vTxzBRyWQMW92FNuL""}}",4,0,4,3,"{""text"":null,""playerId"":""pKp4apB64GSFYwhYq"",""type"":""selectionAlert"",""time"":1629486260714},{""text"":null,""playerId"":""2AJseKMndxJnYJgHW"",""type"":""selectionAlert"",""time"":1629486260460},{""text"":null,""playerId"":""vTxzBRyWQMW92FNuL"",""type"":""selectionAlert"",""time"":1629486261390}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_4,2427,2,purple_4,2681,2,purple_8,3354,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pqpirHJeEY6NvASvG,5,"cXCpvu6d2gPZoyoBr,HFJBCcqes7viXoQfX",T7Pb2SjMb6HmQE2FC,2021-08-20T19:03:28Z,"{""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""vTxzBRyWQMW92FNuL""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""vTxzBRyWQMW92FNuL""}}",5,0,5,3,"{""text"":null,""playerId"":""pKp4apB64GSFYwhYq"",""type"":""selectionAlert"",""time"":1629486270185},{""text"":null,""playerId"":""vTxzBRyWQMW92FNuL"",""type"":""selectionAlert"",""time"":1629486271671},{""text"":null,""playerId"":""2AJseKMndxJnYJgHW"",""type"":""selectionAlert"",""time"":1629486272037}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_7,3979,9,purple_11,2130,10,purple_12,3613,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bd82FepTY2pnqLjFH,6,"D6eXFvYX6DLhvD75n,GcFcCKnkzbXoXnN4E",T7Pb2SjMb6HmQE2FC,2021-08-20T19:03:28Z,"{""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""vTxzBRyWQMW92FNuL""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""vTxzBRyWQMW92FNuL""}}",0,1,6,3,"{""text"":null,""playerId"":""pKp4apB64GSFYwhYq"",""type"":""selectionAlert"",""time"":1629486280280},{""text"":null,""playerId"":""2AJseKMndxJnYJgHW"",""type"":""selectionAlert"",""time"":1629486279787},{""text"":null,""playerId"":""vTxzBRyWQMW92FNuL"",""type"":""selectionAlert"",""time"":1629486279863}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_2,1747,2,purple_2,2239,2,purple_4,1820,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h6cYYGn3eC3Zvzwrv,7,"8HyB4a2EibeaaYiBu,iegsnDyMCnCnfvCxc",T7Pb2SjMb6HmQE2FC,2021-08-20T19:03:28Z,"{""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""vTxzBRyWQMW92FNuL""},""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""vTxzBRyWQMW92FNuL""}}",1,1,7,3,"{""text"":null,""playerId"":""pKp4apB64GSFYwhYq"",""type"":""selectionAlert"",""time"":1629486289027},{""text"":null,""playerId"":""2AJseKMndxJnYJgHW"",""type"":""selectionAlert"",""time"":1629486288215},{""text"":null,""playerId"":""vTxzBRyWQMW92FNuL"",""type"":""selectionAlert"",""time"":1629486290003}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_5,2061,1,purple_6,2873,7,purple_8,3846,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z9qfhYFPjWRgvFuR6,8,"47nuEmMn82ZXnhnCt,SFq7BapZYbHK5jcN8",T7Pb2SjMb6HmQE2FC,2021-08-20T19:03:28Z,"{""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""vTxzBRyWQMW92FNuL""},""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""vTxzBRyWQMW92FNuL""}}",2,1,8,3,"{""text"":null,""playerId"":""2AJseKMndxJnYJgHW"",""type"":""selectionAlert"",""time"":1629486297579},{""text"":null,""playerId"":""vTxzBRyWQMW92FNuL"",""type"":""selectionAlert"",""time"":1629486297784},{""text"":null,""playerId"":""pKp4apB64GSFYwhYq"",""type"":""selectionAlert"",""time"":1629486300194}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_8,1509,9,purple_7,4124,2,purple_7,1711,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tZ4MFADycinThpFBk,9,"rJgLFvqfZAk6zW4HE,wjfwdbHsRdzSGirue",T7Pb2SjMb6HmQE2FC,2021-08-20T19:03:28Z,"{""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""vTxzBRyWQMW92FNuL""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""vTxzBRyWQMW92FNuL""}}",3,1,9,3,"{""text"":null,""playerId"":""2AJseKMndxJnYJgHW"",""type"":""selectionAlert"",""time"":1629486306517},{""text"":null,""playerId"":""pKp4apB64GSFYwhYq"",""type"":""selectionAlert"",""time"":1629486308754},{""text"":null,""playerId"":""vTxzBRyWQMW92FNuL"",""type"":""selectionAlert"",""time"":1629486310619}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_5,1141,3,purple_3,3378,2,purple_3,5241,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xjoCewupfX7kf9Fvt,10,"sKYTgMCyS7ufoM76Y,iQPbLjRQ33NsBuvBB",T7Pb2SjMb6HmQE2FC,2021-08-20T19:03:28Z,"{""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""vTxzBRyWQMW92FNuL""},""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""vTxzBRyWQMW92FNuL""}}",4,1,10,3,"{""text"":null,""playerId"":""vTxzBRyWQMW92FNuL"",""type"":""selectionAlert"",""time"":1629486318409},{""text"":null,""playerId"":""2AJseKMndxJnYJgHW"",""type"":""selectionAlert"",""time"":1629486320085},{""text"":null,""playerId"":""pKp4apB64GSFYwhYq"",""type"":""selectionAlert"",""time"":1629486321394}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_11,3086,1,purple_5,4395,2,purple_5,1408,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHyvS7BWg7Nv9eSBz,11,"f7JFaB3f5Z4iSNjzu,umgzB8HAezgH4yASZ",T7Pb2SjMb6HmQE2FC,2021-08-20T19:03:28Z,"{""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""vTxzBRyWQMW92FNuL""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""vTxzBRyWQMW92FNuL""}}",5,1,11,3,"{""text"":null,""playerId"":""pKp4apB64GSFYwhYq"",""type"":""selectionAlert"",""time"":1629486329067},{""text"":null,""playerId"":""vTxzBRyWQMW92FNuL"",""type"":""selectionAlert"",""time"":1629486329678},{""text"":null,""playerId"":""2AJseKMndxJnYJgHW"",""type"":""selectionAlert"",""time"":1629486330629}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_12,3657,8,purple_1,2095,2,purple_1,2704,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZppjfN8Y7Ses9jwxp,12,"YHzxWYgkbXLiBXn59,wu4FR7xoA4N5D6GrZ",T7Pb2SjMb6HmQE2FC,2021-08-20T19:03:28Z,"{""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""vTxzBRyWQMW92FNuL""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""2AJseKMndxJnYJgHW""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""pKp4apB64GSFYwhYq""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""vTxzBRyWQMW92FNuL""}}",0,2,12,3,"{""text"":null,""playerId"":""2AJseKMndxJnYJgHW"",""type"":""selectionAlert"",""time"":1629486339284},{""text"":null,""playerId"":""pKp4apB64GSFYwhYq"",""type"":""selectionAlert"",""time"":1629486340858},{""text"":null,""playerId"":""vTxzBRyWQMW92FNuL"",""type"":""selectionAlert"",""time"":1629486340708}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_7,2311,6,purple_8,3885,2,purple_8,3732,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
