_id,index,stageIds,gameId,createdAt,data.context,data.targetNum,data.blockNum,data.repNum,data.trialNum,data.numPlayers,data.chat,data.submitted,data.player_7HJYhZpJ86FEXBTiL_response,data.player_7HJYhZpJ86FEXBTiL_time,data.player_DgHvsMothZmmKKwa6_response,data.player_DgHvsMothZmmKKwa6_time,data.player_vFbMfknsc7TsNLYpz_response,data.player_vFbMfknsc7TsNLYpz_time,data.player_9YH6DC3edJhccJpfK_response,data.player_9YH6DC3edJhccJpfK_time,data.player_Rti7y8gxpRxbkx3Cy_response,data.player_Rti7y8gxpRxbkx3Cy_time,data.player_eEJnhwWLwa3AMG46M_response,data.player_eEJnhwWLwa3AMG46M_time
WHMLbaZYp4tWmJz85,22,"4YHXaFHaALn4aiKQS,uggKvtmcmCwRQLrQo",9AukX5Kxoq7ac7f7X,2021-05-28T01:27:16Z,"{""red_4"":{""label"":""red_4"",""location"":""/experiment/red_similar/image_02269.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""9YH6DC3edJhccJpfK""},""red_5"":{""label"":""red_5"",""location"":""/experiment/red_similar/image_02561.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""red_8"":{""label"":""red_8"",""location"":""/experiment/red_similar/image_06490.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""eEJnhwWLwa3AMG46M""},""red_7"":{""label"":""red_7"",""location"":""/experiment/red_similar/image_04769.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""9YH6DC3edJhccJpfK""},""red_10"":{""label"":""red_10"",""location"":""/experiment/red_similar/image_06859.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""red_1"":{""label"":""red_1"",""location"":""/experiment/red_similar/image_00757.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""eEJnhwWLwa3AMG46M""}}",,1,10,22,3,"{""text"":null,""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""alert""},{""text"":null,""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""alert""},{""text"":""White in middle again?"",""playerId"":""9YH6DC3edJhccJpfK"",""type"":""message""},{""text"":""I got the cluster of like 6"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""nope"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""Minu?"",""playerId"":""9YH6DC3edJhccJpfK"",""type"":""message""},{""text"":null,""playerId"":""9YH6DC3edJhccJpfK"",""type"":""alert""}",FALSE,,,,,,,red_5,34520,red_7,2521,red_7,1253
XPwvHQucYAQkjkBYW,23,"hxEhh7q9yiB26AxCq,4WY6QoXkM727kJCDC",9AukX5Kxoq7ac7f7X,2021-05-28T01:27:16Z,"{""red_11"":{""label"":""red_11"",""location"":""/experiment/red_similar/image_07641.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""9YH6DC3edJhccJpfK""},""red_12"":{""label"":""red_12"",""location"":""/experiment/red_similar/image_07931.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""red_4"":{""label"":""red_4"",""location"":""/experiment/red_similar/image_02269.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""eEJnhwWLwa3AMG46M""},""red_7"":{""label"":""red_7"",""location"":""/experiment/red_similar/image_04769.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""9YH6DC3edJhccJpfK""},""red_5"":{""label"":""red_5"",""location"":""/experiment/red_similar/image_02561.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""red_6"":{""label"":""red_6"",""location"":""/experiment/red_similar/image_03162.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""eEJnhwWLwa3AMG46M""}}",,1,11,23,3,"{""text"":null,""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""alert""},{""text"":null,""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""alert""},{""text"":""yellow tips"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""Hyacinth?"",""playerId"":""9YH6DC3edJhccJpfK"",""type"":""message""},{""text"":""nope"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""asparagus looking flower"",""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""message""},{""text"":null,""playerId"":""9YH6DC3edJhccJpfK"",""type"":""alert""}",FALSE,,,,,,,red_6,19632,red_6,3546,red_12,2581
kD27LAkEiCx4TRdjf,24,"xbCDGgERjwBjkXZCv,TBghKunkGEyWdaFBS",9AukX5Kxoq7ac7f7X,2021-05-28T01:27:16Z,"{""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_1"":{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""eEJnhwWLwa3AMG46M""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""eEJnhwWLwa3AMG46M""}}",,2,0,24,3,"{""text"":null,""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""alert""},{""text"":null,""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""alert""},{""text"":""I got the poppy"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""Passionfruit flower? (one w purple?)"",""playerId"":""9YH6DC3edJhccJpfK"",""type"":""message""},{""text"":""the crinkly thing"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""nah I don't claim her"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""same"",""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""message""},{""text"":null,""playerId"":""9YH6DC3edJhccJpfK"",""type"":""alert""}",FALSE,,,,,,,white_1,31533,white_6,2518,white_6,1955
gzJy98YpJdL3N4Cgs,25,"Qcm49AonftF7LJinT,MaXrsQgS3znkQ2Fxf",9AukX5Kxoq7ac7f7X,2021-05-28T01:27:16Z,"{""white_1"":{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""eEJnhwWLwa3AMG46M""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""eEJnhwWLwa3AMG46M""}}",,2,1,25,3,"{""text"":null,""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""alert""},{""text"":null,""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""alert""},{""text"":""i did passionfruit"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""passionfruit"",""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""message""},{""text"":""Hawaiian flower"",""playerId"":""9YH6DC3edJhccJpfK"",""type"":""message""},{""text"":""oop LMFAO"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":null,""playerId"":""9YH6DC3edJhccJpfK"",""type"":""alert""}",FALSE,,,,,,,white_7,12543,white_1,3137,white_1,1757
u4fwXbiSJsEasRzqN,26,"abNLgTexXqwsZGpx6,ie3yt9xR5S4giMS8i",9AukX5Kxoq7ac7f7X,2021-05-28T01:27:16Z,"{""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""eEJnhwWLwa3AMG46M""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_1"":{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""eEJnhwWLwa3AMG46M""}}",,2,2,26,3,"{""text"":null,""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""alert""},{""text"":null,""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""alert""},{""text"":""passion"",""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""message""},{""text"":""I the trio"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":null,""playerId"":""9YH6DC3edJhccJpfK"",""type"":""alert""}",FALSE,,,,,,,white_5,19485,white_1,4202,white_5,408
sB5Ahcz6RY5HfpiTG,27,"6a8p2fbCy35esaQyY,8fkeL7vNGF3uReGe3",9AukX5Kxoq7ac7f7X,2021-05-28T01:27:16Z,"{""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""eEJnhwWLwa3AMG46M""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""eEJnhwWLwa3AMG46M""}}",,2,3,27,3,"{""text"":null,""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""alert""},{""text"":null,""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""alert""},{""text"":""same one"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""Ones on a vine?"",""playerId"":""9YH6DC3edJhccJpfK"",""type"":""message""},{""text"":""nope didn't choose that"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":null,""playerId"":""9YH6DC3edJhccJpfK"",""type"":""alert""}",FALSE,,,,,,,white_3,27049,white_3,1934,white_5,903
HX8pPrMd3vs28zMsx,28,"TAF3X27fDBzatyzMa,qnRXk33szbrSABB7r",9AukX5Kxoq7ac7f7X,2021-05-28T01:27:16Z,"{""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""eEJnhwWLwa3AMG46M""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""eEJnhwWLwa3AMG46M""}}",,2,4,28,3,"{""text"":null,""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""alert""},{""text"":null,""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""alert""},{""text"":""same one"",""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""message""},{""text"":""sun in the middle"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":null,""playerId"":""9YH6DC3edJhccJpfK"",""type"":""alert""}",FALSE,,,,,,,white_2,12127,white_3,1694,white_4,601
tYPaBzbvRDFBZPDq8,29,"DHb3yT2mL2QCXJRwN,HYFygtrM4ooK57i7v",9AukX5Kxoq7ac7f7X,2021-05-28T01:27:16Z,"{""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_1"":{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""eEJnhwWLwa3AMG46M""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""eEJnhwWLwa3AMG46M""}}",,2,5,29,3,"{""text"":null,""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""alert""},{""text"":null,""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""alert""},{""text"":""Six petals?"",""playerId"":""9YH6DC3edJhccJpfK"",""type"":""message""},{""text"":""Yellow in middle"",""playerId"":""9YH6DC3edJhccJpfK"",""type"":""message""},{""text"":""didn't pick it"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""Minu? What did you pick?"",""playerId"":""9YH6DC3edJhccJpfK"",""type"":""message""},{""text"":""oops that one"",""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""message""},{""text"":""All good, I'll go hawaiian"",""playerId"":""9YH6DC3edJhccJpfK"",""type"":""message""},{""text"":null,""playerId"":""9YH6DC3edJhccJpfK"",""type"":""alert""}",FALSE,,,,,,,white_7,49348,white_9,4077,white_2,5332
qk8oX7YrqLwijxvbu,30,"4ZRLHNHmudGYG2j2x,sc5idMMfyXBgsLger",9AukX5Kxoq7ac7f7X,2021-05-28T01:27:16Z,"{""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_1"":{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""eEJnhwWLwa3AMG46M""},""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""eEJnhwWLwa3AMG46M""}}",,2,6,30,3,"{""text"":null,""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""alert""},{""text"":null,""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""alert""},{""text"":""Fried egg flower?"",""playerId"":""9YH6DC3edJhccJpfK"",""type"":""message""},{""text"":""i did sun in the middle"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""nah"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""same"",""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""message""},{""text"":null,""playerId"":""9YH6DC3edJhccJpfK"",""type"":""alert""}",FALSE,,,,,,,white_9,17908,white_4,3011,white_4,332
urjap3Hqp3AqKegw7,31,"k8Ybj6bXiD4uLPGMa,emAXrw3GvFQpAYY8n",9AukX5Kxoq7ac7f7X,2021-05-28T01:27:16Z,"{""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""eEJnhwWLwa3AMG46M""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""eEJnhwWLwa3AMG46M""}}",,2,7,31,3,"{""text"":null,""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""alert""},{""text"":null,""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""alert""},{""text"":""alien one"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""me too"",""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""message""},{""text"":null,""playerId"":""9YH6DC3edJhccJpfK"",""type"":""alert""}",FALSE,,,,,,,white_3,10575,white_8,2047,white_8,772
ZkzMgRDF2HEnBgDyi,32,"pWjYwseNod4GemZ5T,bmSuwTesdnzf6Q7EY",9AukX5Kxoq7ac7f7X,2021-05-28T01:27:16Z,"{""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_1"":{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""eEJnhwWLwa3AMG46M""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""eEJnhwWLwa3AMG46M""}}",,2,8,32,3,"{""text"":null,""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""alert""},{""text"":null,""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""alert""},{""text"":""trio"",""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""message""},{""text"":""the shot glasses LOL"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""Lol"",""playerId"":""9YH6DC3edJhccJpfK"",""type"":""message""},{""text"":null,""playerId"":""9YH6DC3edJhccJpfK"",""type"":""alert""}",FALSE,,,,,,,white_1,17430,white_5,3251,white_11,485
cNX5Rdpm8fCswbEbb,33,"AYxehs44ZiwFhy2qd,SmwGDxsEbuvE2SuZp",9AukX5Kxoq7ac7f7X,2021-05-28T01:27:16Z,"{""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""eEJnhwWLwa3AMG46M""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""eEJnhwWLwa3AMG46M""}}",,2,9,33,3,"{""text"":null,""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""alert""},{""text"":null,""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""alert""},{""text"":""same one"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""Sun in middle?"",""playerId"":""9YH6DC3edJhccJpfK"",""type"":""message""},{""text"":""The 3 eggs"",""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""message""},{""text"":null,""playerId"":""9YH6DC3edJhccJpfK"",""type"":""alert""}",FALSE,,,,,,,white_10,19014,white_4,1895,white_11,743
fbzPuyMSMeMxNqZ5Y,34,"JsqjupTCooHw2NQj5,5XDA9dXJhjcyQz3AH",9AukX5Kxoq7ac7f7X,2021-05-28T01:27:16Z,"{""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""eEJnhwWLwa3AMG46M""},""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""9YH6DC3edJhccJpfK""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""Rti7y8gxpRxbkx3Cy""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""eEJnhwWLwa3AMG46M""}}",,2,10,34,3,"{""text"":null,""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""alert""},{""text"":null,""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""alert""},{""text"":""vine"",""playerId"":""eEJnhwWLwa3AMG46M"",""type"":""message""},{""text"":""star fish"",""playerId"":""Rti7y8gxpRxbkx3Cy"",""type"":""message""},{""text"":""I'm also going star fist sorry"",""playerId"":""9YH6DC3edJhccJpfK"",""type"":""message""},{""text"":null,""playerId"":""9YH6DC3edJhccJpfK"",""type"":""alert""}",FALSE,,,,,,,white_9,21916,white_9,2342,white_3,742
